Cod_Proyecto|NombreProyecto|Institucion|Representante|CargoRepresentante|Direccion|Ciudad|IdPais|Tlf1Proyecto|FaxProyecto|Fax1Proyecto|Fax2Proyecto|PaginaWebProyecto|EmailProyecto|ApartadoProyecto|TelexProyecto|Cod_InstitucionEjecutora|NombreInstitucion|RepresentanteInstitucion|CargoRepresentanteInst|DireccionInstitucion|CiudadInstitucion|PaisInstitucion|Telefono1|Telefono2|Fax1|Fax2|Email|PaginaWeb|ApartadoAereo|TelexInstitucion|NombreProfesional|Profesion|DireccionProfesional|CiudadProfesional|PaisProfesional|Tlf1Profesional|Tlf2Profesional|Fax1Profesional|Fax2Profesional|EmailProfesional|PaginaWebProfesional|ApartadoProfesional|TelexProfesional|Construccion|Materiales|SistConstruc|ElemConstruc|ProcConstruc|ProdConstruc|AguaPotable|AguaServidas|Basura|DispExcretas|BioEnerRenov|Saneamiento|EnergiasAlternas|RedesSistemas|SistemasInformacionC|RedesDistAgua|SistemasInformacionA|Eolica|Solar|Fotovoltaica|Biogas|Biodisel|Biocombustibles|Hidraulica|Geotermica|Biomasa|SistemasInformacionE|Id
PE009I-IVP00cT00|RECONSTRUCCION CON PREVENCION, QUE HACER Y QUE NO HACER EN LA RECONSTRUCCION DE CASA LUEGO DE UN SISMO|ITDG-INTERMEDIATE TECHNOLOGY DEVELOPMENT GROUP|Alfonso Carrasco|DIRECTOR Soluciones Prácticas - ITDG|Av. Jorge Chávez 275 Miraflores, Lima 18|LIMA|6|(511) 4447055|(511) 4475127|(511) 4466621||http://www.solucionespracticas.org.pe|info@solucionespracticas.org.pe|||009|ITDG- INTERMEDIATE TECHNOLOGY DEVELOPMENT GROUP|Alfonso Carrasco|DIRECTOR Soluciones Prácticas - ITDG |Av. Jorge Chávez 275 Miraflores, Lima 18|LIMA|PERU|(511) 4447055|(511) 4475127|(511) 4466621||info@solucionespracticas.org.pe|http://www.solucionespracticas.org.pe|||Alfonso Carrasco|DIRECTOR Soluciones Prácticas - ITDG|Av. Jorge Chávez 275 Miraflores, Lima 18|LIMA|PERU|(511) 4447055|(511) 4475127|(511) 4466621||info@solucionespracticas.org.pe|http://www.solucionespracticas.org.pe|||True|False|False|False|True|False|False|False|False|False|False|False|False|True|True|False|False|False|False|False|False|False|False|False|False|False|False|1205
PE009IIIP11T01|TURBINA DE RIO EN LORETO|ITDG-NTERMEDIATE TECHNOLOGY DEVELOPMENT GROUP|JAVIER COELLO||Av Jorge Chávez 275 - Miraflores|LORETO|6|(511) 447-5127|(511) 444-7055|(511) 446-6621||www.itdg.org.pe|info @ itdg.org.pe|||009|ITDG-INTERMEDIATE TECHNOLOGY DEVELOPMENT GROUP|JAVIER COELLO||Av Jorge Chávez 275 - Miraflores|LIMA|PERU|(511) 447-5127||||info @ itdg.org.pe|www.itdg.org.pe|||JAVIER COELLO|Ingeniero|Av Jorge Chávez 275 - Miraflores|Lima|perú|(511) 447-5127|(511) 444-7055|(511) 446-6621||info @ itdg.org.pe|www.itdg.org.pe|||False|False|False|False|False|True|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|False|False|False|968
PE009IIP04T00|LOS SERVICIOS DE AGUA Y SANEAMIENTO EN LA SELVA: CASO DEL ITDG EN SAN MARTIN|ITDG-INTERMEDIATE TECHNOLOGY DEVELOPMENT GROUP|Oscar Castillo|Representante|Av Jorge Chávez 275 - Miraflores Lima 18 |Lima|6|(511) 447-5127||(511) 446-6621||www.itdg.org.pe|info @ itdg.org.pe|||009|ITDG-INTERMEDIATE TECHNOLOGY DEVELOPMENT GROUP|Oscar Castillo||Av Jorge Chávez 275 - Miraflores Lima 18 |Lima|Perú|(511) 447-5127||(511) 446-6621||info @ itdg.org.pe|www.itdg.org.pe|||OSCAR CASTILLO Y NATHALIE VESCO|Cooperantes|Av Jorge Chávez 275 - Miraflores Lima 18 |Lima|Perú|(511) 447-5127||(511) 446-6621||OCASTILLO@WORLDBANK.ORG|www.itdg.org.pe|||False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1207
PE009IIP10T00|MEJORA DEL ACCESO DE AGUA Y SANEAMIENTO EN AREAS RURALES|ITDG-INTERMEDIATE TECHNOLOGY DEVELOPMENT GROUP|Alfonso Carrasco|Representante|Av. Jorge  Chávez  275  Miraflores|CAJAMARCA|6|(511) 447-5127|(511) 444-7055|(511) 446-6621||www.itdg.org.pe|info @ itdg.org.pe|||009|ITDG-INTERMEDIATE TECHNOLOGY DEVELOPMENT GROUP|Alfonso Carrasco||Av. Jorge  Chávez  275  Miraflores|LIMA|PERU|(511) 447-5127|(511) 444-7055|(511) 446-6621||info @ itdg.org.pe|www.itdg.org.pe|||Alfonso Carrasco|ingeniero|Av. Jorge  Chávez  275  Miraflores|LIMA|PERU|(511) 447-5127|(511) 444-7055|(511) 446-6621||info @ itdg.org.pe|www.itdg.org.pe|||False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|970
PE025IIP02T00|GESTION MUNICIPAL DEL AGUA, Análisis de los sistemas de la gestión del agua en los distritos de San Pablo, San Bernardino y San Luís (provincia de San Pablo) de la Cuenca del Jequetepeque / Perú|CEDEPAS-EL  CENTRO  ECUMENICO DE PROMOCION  Y ACCION SOCIAL|Ing. Edwin Pajares Vigo|DIRECTOR DE AREA|Los Corales 289, Urb. Santa Inés, Aptdo. 461|LIMA|1|044 291651 ||044 205809||www.cedepas.org.pe|cedepas@cedepas.org.pe|||025|CEDEPAS-EL  CENTRO  ECUMENICO DE PROMOCION  Y ACCION SOCIAL|Ing. Edwin Pajares Vigo|DIRECTOR DE AREA|Los Corales 289, Urb. Santa Inés, Aptdo. 461  |LIMA|PERU|044 291651||044 205809||cedepas@cedepas.org.pe|www.cedepas.org.pe|||Ing. Edwin Pajares Vigo|INGENIERO|Los Corales 289, Urb. Santa Inés, Aptdo. 461  |LIMA|PERU|044 291651||044 205809||cedepas@cedepas.org.pe|www.cedepas.org.pe|||False|False|False|False|False|False|True|False|False|False|False|True|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|1209
PE028IIP03T01|GESTION DEL AGUA EN YANACOCHA|MINERA YANACOCHA S.R.L|Minera Yanacocha S.r.l.||Av. Avenida Camino Real #348|San Isdro|6|2152600|2152621|2152629||http://www.creditosperu.com.pe/pp-minera-yanacocha-s-r-l.php||||028|GESTION DEL AGUA EN YANACOCHA|LUIS CAMPOS|GERENTE DE MEDIO AMBIENTE|Av. Avenida Camino Real #348|San Isdro|Peru|2152600|2152621|2152629|||http://www.creditosperu.com.pe/pp-minera-yanacocha-s-r-l.php|||LUIS CAMPOS|Ingeniero|Av. Avenida Camino Real #348|San Isdro|Peru|2152600|2152621|2152629|||http://www.creditosperu.com.pe/pp-minera-yanacocha-s-r-l.php|||False|False|False|False|False|False|True|False|False|False|False|True|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|1211
PE040IIIP01T01|PRODUCCION DE BIODIESEL EN EL PERU|Dirección General de Hidrocarburos Ministerio de Energía y Minas Perú|Ing. Angie Garrido|Especialista en Hidrocarburos|Av. Las Artes Sur 260 San Borja|Lima|6|(51) (1) 6188700 ||||http://www.minem.gob.pe|agarrido@minem.gob.pe, webmaster@minem.gob.pe|||040|Dirección General de Hidrocarburos Ministerio de Energía y Minas Perú|Ing. Angie Garrido|Especialista en Hidrocarburos|Av. Las Artes Sur 260 San Borja|Lima|Perú|(51) (1) 6188700 ||||webmaster@minem.gob.pe|http://www.minem.gob.pe|||Angie Garrido|Ingeniero|Av. Las Artes Sur 260 San Borja|Lima|Perú|(51) (1) 6188700 ||||agarrido@minem.gob.pe|http://www.minem.gob.pe|||False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|True|False|False|False|False|1213
PE041IIP01T01|TECNOLOGIAS APROPIADAS PARA ELEVACION DE AGUA EN AREAS RURALES|OXFAM |Carl R. Bartone|Representante|226 Causeway Street  5th Floor  Boston 02114-2206   |Massachusetts |1|1 617 482 1211 ||+64 9 355 6505 ||http://www.oxfam.org|oxfam@oxfam.org.nz |||041|OXFAM|Janet McKinley |Presidente|226 Causeway Street  5th Floor  Boston 02114-2206   |Massachusetts |USA|1 617 482 1211 ||+64 9 355 6505 ||oxfam@oxfam.org.nz |http://www.oxfam.org|||Janet McKinley ||226 Causeway Street  5th Floor  Boston 02114-2206   |Massachusetts |USA|1 617 482 1211 ||+64 9 355 6505||oxfam@oxfam.org.nz |http://www.oxfam.org|||False|False|False|False|False|True|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|976
PE205I-II-IVP01T00|PROGRAMA EXPERIMENTAL DE AUTOCONSTRUCCION DE VIVIENDA SALUDABLE Y SEGURA EN ZONA RURAL. CASERIO EL MOGOTE|PREDES-CENTRO DE ESTUDIOS Y PREVENCION DE DESASTRES| Arqto. Lenkiza Angulo Villarreal.|ARQUITECTA|Calle Martín de Porres 159 - 161 - San Isidro - Lima 27 |Lima|6|(511) 221 0251|(511) 442 3410 |(511) 222 0762 ||www.predes.org.pe|postmast@predes.org.pe|||205|PREDES-CENTRO DE ESTUDIOS Y PREVENCION DE DESASTRE| Arqto. Lenkiza Angulo Villarreal.|Representante|Calle Martín de Porres 159 - 161 - San Isidro - Lima 27 |Lima||(511) 221 0251||(511) 222 0762 ||postmast@predes.org.pe|www.predes.org.pe||| Lenkiza Angulo Villarreal.|Arquitecto|Calle Martín de Porres 159 - 161 - San Isidro - Lima 27 |Lima|Perú|(511) 221 0251||(511) 442 3410 ||postmast@predes.org.pe|www.predes.org.pe|||True|False|True|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1215
PE213I-IIP01T00|Manual de Construcción del baño seco ecológico|Salud sin Límites|Claudia Lema Dodobara ||Ugarte y Moscoso 450, Oficina 601, Magdalena,|Lima|12|(+51) 1 261-5684 ||(+51) 1 261-5684 ||http://www.saludsinlimitesperu.org.pe |informes@saludsinlimitesperu.org.pe |||213|Salud sin Límites|||Ugarte y Moscoso 450, Oficina 601, Magdalena|Lima|Perú|(511) 2615684||(511) 2615684||informes@saludsinlimitesperu.org.pe |http://www.saludsinlimitesperu.org.pe |||Claudia Lema Dodobara |Médico|Ugarte y Moscoso 450, Oficina 601, Magdalena|Lima|Perú|(511) 2615684||(511) 2615684||informes@saludsinlimitesperu.org.pe |http://www.saludsinlimitesperu.org.pe |||True|False|False|False|False|True|False|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|978
PE246II-IIIP02T01|MEJORAMIENTO DE LAS CONDICIONES DE SALUD AMBIENTAL DEL CASERÍO SANTA ISABEL  PACORA|CENTRO ECOLOGICO Y GENERO|Ing. JOSE M. RETO TIMANA|Representante|AV. UNIÓN Nº 122 Urb. Santa Elena Chiclayo|PACORA|6|074-203922 ||074-9775567||www.centroeco-peru.org|centroeco@centroeco-peru.org |||246|CENTRO ECOLOGICO Y GENERO|Ing. JOSE M. RETO TIMANA|Representante|AV. UNIÓN Nº 122 Urb. Santa Elena Chiclayo|Pacora|Perú|074-203922 ||074-9775567||centroeco@centroeco-peru.org |www.centroeco-peru.org||| JOSE M. RETO TIMANA|Ingeniero|AV. UNIÓN Nº 122 Urb. Santa Elena Chiclayo|Pacora|Peru|074-203922 ||074-9775567||centroeco@centroeco-peru.org|www.centroeco-peru.org|||False|False|False|False|False|False|False|False|True|False|True|True|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1217
SU002III-IVP00T00|REPORT ON FORMULATING PUBLIC POLICIES FOR THE SUSTAINABLE USE OF NATURAL RESOURCES: THE CASE OF BIOFUELS|CEPAL- COMISION ECONOMICA PARA AMERICA LATINA Y EL CARIBE|Sra. Alicia Bárcena Ibarra |Secretaria Ejecutiva|Av. Dag Hammarskjöld 3477 Vitacura, Santiago de Chile|Port of Spain|11|(56-2) 471-2000|(56-2) 210-2000|(56-2) 208-0252||www.eclac.org|secepa@lcepal.org|Casilla 179-D, Santiago de Chile||002|CEPAL -COMISION ECONOMICA PARA AMERICA LATINA Y EL CARIBE|Sra. Alicia Bárcena Ibarra |Secretaria Ejecutiva|Av. Dag Hammarskjöld 3477 Vitacura, Santiago de Chile|Santiago de Chile|Chile|(56-2) 471-2000||(56-2) 208-0252||secepa@lcepal.org|www.eclac.org|Casilla 179-D, Santiago de Chile||Sra. Alicia Bárcena Ibarra |Lic en Biología c/maestría en Ecología|Av. Dag Hammarskjöld 3477 Vitacura|Santiago de Chile|Chile|(56-2) 471-2000||(56-2) 208-0252|(56-2) 208-1946|secepa@lcepal.org|www.eclac.org|Casilla 179-D, Santiago de Chile||False|False|False|False|False|False|False|False|False|False|False|False|True|True|False|False|False|False|False|False|False|False|True|False|False|False|True|1219
SU307IIIP01T00|Caribbean-Latin American Encounter 2009|CRSCenter-Caribbean Reality Studies Center |Dr. Glenn Sankatsing|Director||Paramaribo|7|||||www.crscenter.com|crscenter@crscenter.com|||307|CRSCenter-Caribbean Reality Studies Center |Dr. Glenn Sankatsing|Director||Paramaribo|Suriname|||||crscenter@crscenter.com|www.crscenter.com||||||||||||||||False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|False|False|False|False|1221
VE029IIP01T01|GESTION LOCAL Y SERVICIO PUBLICO: SERVICIO DE BASURA DEL MUNICIPIO LIBERTADOR EN MERIDA|UNIVERSIDAD DE LOS ANDES|María Inés Hernández de Padrón|Socióloga||Merida|1|58- 0274 - 2403960|58- 0274 -2401851|||http://www.ula.ve|mariaihernandes50@hotmail.com|||029|UNIVERSIDAD DE LOS ANDES|María Inés Hernández de Padrón|Socióloga. Doctora en sociología en la Universidad de París III. Francia. Profesora titular de la Facultad de Ciencias Económicas|UNIVERSIDAD DE LOS ANDES|MERIDA|VENEZUELA|58- 0274 - 2403960|58- 0274 -2401851|||mariaihernandes50@hotmail.com, fermenta@ula.ve|http://www.ula.ve|||María Inés Hernández de Padrón|Sociologa|UNIVERSIDAD DE LOS ANDES|Merida|Venezuela|58- 0274 - 2403960|58- 0274 -2401851|||mariaihernandes50@hotmail.com|http://www.ula.ve|||False|False|False|False|False|False|False|False|False|True|False|True|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|984
VE073IIIP00T01-02-03-04-05|ENERGIAS ALTERNATIVAS|UCV- Facultad de Ingeniería|Prof. María Esculpi|Decana|Ciudad Universitaria, Los Chaguaramos|Caracas|1|||||||||073|UCV. Facultad de Ingeniería|Prof. María Esculpi|Decana|Ciudad Universitaria, Los Chaguaramos|Caracas|Venezuela||||||http://gerenciayenergia.blogspot.com/||| Nelson Hernández|Ingeniero| UCV. Facultad de Ingeniería. Ciudad Universitaria, Los Chaguaramos|Caracas|Venezuela||||||http://gerenciayenergia.blogspot.com/|||False|False|False|False|False|False|False|False|False|False|True|False|True|False|False|False|False|True|True|True|False|True|True|False|False|False|False|986
VE105I-IVP01T00|AUTO-CONSTRUCCION DE VIVIENDA SALUDABLE EN LA COMUNIDAD TOKY-SHANAMAÑA EN EL AMAZONAS VENEZOLANO|MSDS- MINISTERIO DE SALUD Y DESARROLLO SOCIAL|Zenaira del Carmen Quintero Molina|Arquitecto|Av. Baralt, Centro Simón Bolívar, Edif. Sur, El Silencio, Caracas.|Caracas|1|58 (0212) 408.00.00|||||mpps@mpps.gob.ve|||105|MSDS - MINISTERIO DE SALU Y DESARROLOO SOCIAL|Zenaira del Carmen Quintero Molina|Arquitecto|Av. Baralt, Centro Simón Bolívar, Edif. Sur, El Silencio, Caracas.|Caracas|Venezuela|58 (0212) 408.00.00||||mpps@mpps.gob.ve||||Zenaira del Carmen Quintero Molina|Arquitecto|Av. Baralt, Centro Simón Bolívar, Edif. Sur, El Silencio, Caracas.|Caracas|Venezuela|58 (0212) 408.00.00||||mpps@mpps.gob.ve||||True|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1225
VE123IIIP04T01|HORNO PARA AHUMAR, ASAR O DESHIDRATAR PESCADO CON LEÑA|CESAP-CENTRO AL SERVICIO DE LA ACCION POPULAR - AMAZONIA|Ing. Juan Carlos TORO|Coordinador Regional|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho, Estado Amazonas|1|(0248) 521 44 83||(0248) 521 06 52|||amazoniaptoayac@hotmail.com|||123|CESAP-CENTRO AL SERVICIO DE LA ACCION POPULAR - AMAZONIA|Ing. Juan Carlos TORO|Coordinador Regional|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho (Estado Amazonas)|Venezuela|(0248) 521 44 83||(0248) 521 06 52||amazoniaptoayac@hotmail.com||||Marcial LEON|Diseñador Industrial|CESAP-AMAZONIA: Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho (Estado Amazonas)|Venezuela|(0248) 521 44 83||(0248) 521 06 52||amazoniaptoayac@hotmail.com||||False|False|False|False|False|True|False|False|False|False|True|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|988
VE123IIIP05T01|PRODUCCION DE FOSFATO DE CALCIO DESFLURINADO A PARTIR DEL SUPER FOSFATO TRIPLE: USO AGRICOLA|CESAP-CENTRO AL SERVICIO DE LA ACCION POPULAR - AMAZONIA|Ing. Juan Carlos TORO|Coordinador Regional|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho, Estado Amazonas|1| (0248) 521 44 83|| 0248 -521 06 52|||amazoniaptoayac@hotmail.com|38||123|CESAP-CENTRO AL SERVICIO DE LA ACCION POPULAR - AMAZONIA|Ing. |Coordinador Regional|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho (Estado Amazonas)|Venezuela| (0248) 521 44 83|| 0248 -521 06 52||amazoniaptoayac@hotmail.com||38||Juan Carlos TORO|Ingeniero|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho (Estado Amazonas)|| 0248 -521 06 52|| (0248) 521 44 83||amazoniaptoayac@hotmail.com||38||False|False|False|False|False|False|False|False|False|False|True|True|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|1227
VE123IIIP06T01|INSTALACION PARA ELABORAR CASABE Y MAÑOCO|CESAP-CENTRO AL SERVICIO DE LA ACCION POPULAR - AMAZONIA|Ing. Juan Carlos TORO|Coordinador Regional||Puerto Ayacucho, Estado Amazonas|1|(0248) 521 44 83 ||0248- 521 06 52|||amazoniaptoayac@hotmail.com|||123|CESAP-CENTRO AL SERVICIO DE LA ACCION POPULAR - AMAZONIA|Ing. Juan Carlos TORO|Coordinador Regional|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho (Estado Amazonas)|Venezuela|(0248) 521 44 83 ||0248- 521 06 52||amazoniaptoayac@hotmail.com||||Juan Carlos TORO|Ingeniero|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho (Estado Amazonas)|Venezuela|(0248) 521 44 83 ||0248- 521 06 52||amazoniaptoayac@hotmail.com||||True|False|False|False|False|False|False|False|False|False|True|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|990
VE123IIP02T01|CONSTRUCCION DE UNIDAD FLUVIAL DE ASISTENCIA MEDICA A PARTIR DEL CASCO DE UNA LANCHA, MODELO DEPORTIVA|CESAP-CENTRO AL SERVICIO DE LA ACCION POPULAR - AMAZONIA|Ing. Juan Carlos TORO|Coordinador Regional|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho, Estado Amazonas|1|(0248) 521 44 83 || 0248-521 06 52|||amazoniaptoayac@hotmail.com|||123|CESAP-CENTRO AL SERVICIO DE LA ACCION POPULAR - AMAZONIA|Ing.Juan Carlos Toro|Coordinador Regional|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho (Estado Amazonas)|Venezuela|(0248) 521 44 83 || 0248-521 06 52||amazoniaptoayac@hotmail.com||||Juan Carlos Toro|Ingeniero|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho (Estado Amazonas)|Venezuela|(0248) 521 44 83 | 0248-521 06 52|||amazoniaptoayac@hotmail.com||||True|False|False|False|False|True|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1229
VE123IIP03T01|FILTRO PARA USO RURAL USANDO EQUIPO ALTERNATIVO|CESAP-CENTRO AL SERVICIO DE LA ACCION POPULAR - AMAZONIA|Ing. Juan Carlos TORO|Coordinador Regional|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho, Estado Amazonas|1| (0248) 521 44 83 || 0248- 521 06 52|||amazoniaptoayac@hotmail.com|38||123|CESAP-CENTRO AL SERVICIO DE LA ACCION POPULAR - AMAZONIA|Ing. Juan Carlos TORO|Coordinador Regional|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho (Estado Amazonas)|Venezuela| (0248) 521 44 83 ||||amazoniaptoayac@hotmail.com||38||Juan Carlos TORO|Ingeniero|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho (Estado Amazonas)|| (0248) 521 44 83 || 0248- 521 06 52||amazoniaptoayac@hotmail.com||38||False|False|False|False|False|True|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|992
VE123IP01T01|GANCHO PARA SUSTENTAR LAMINAS DE ZINC AL TECHO, COMO SUSTITUTO DE LOS GANCHOS Y AMARRES|CESAP-AMAZONIA|Ing. Juan Carlos TORO|Coordinador Regional|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho, Estado Amazonas|1|58-248/ 521 44 83 ||58-248/521 06 52|||amazoniaptoayac@hotmail.com|38||123|CESAP-AMAZONIA|Ing. Juan Carlos TORO|Coordinador Regional|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho (Estado Amazonas)|Venezuela|58-248/ 521 44 83 ||58-248/ 521 06 52||amazoniaptoayac@hotmail.com||38||Juan Carlos TORO|Ingeniero|Barrio Upata, Av. Principal, frente a Inspectoría de Tránsito|Puerto Ayacucho (Estado Amazonas)|Venezuela|58-248/  521 44 83 ||58-248/ 521 06 52||amazoniaptoayac@hotmail.com||||True|True|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|1231
VE124I-II-IIIP01T02|ATENCION  INTEGRAL  A  LA  POBLACION  INDIGENA DEL GRUPO JIWI-GUAHIBO DEL ESTADO AMAZONAS -VENEZUELA Y COLOMBIA- ACTIVIDADES DE FORMACION Y CAPACITACION DE RECURSOS HUMANOS EN EL MARCO DEL  DESARROLLO Y TRANSFERENCIA DE TRES ECOTECNOLOGIAS BASICAS EN AMAZONAS: * ESTUFAS AHORRADORAS DE LEÑA; * LETRINAS ABONERAS SECAS FAMILIARES -LASF- Y * HUERTOS MIXTOS (PLANTAS MEDICINALES, ALIMENTICIAS, FRUTALES Y ARBOLES PARA ENERGIA ALTERNA) COMO SISTEMA BIOENERGETICO INTEGRADO Y COMO SUSTRATO DE UN MODELO DE DESARROLLO SUSTENTABLE CON BASE EN EL MATERIAL TIERRA|FUNDABITAT - Fundación Venezolana para la Preservación del Hábitat, Promoción y Defensa de las Culturas|Arq. Ruby DE VALENCIA|Presidenta |Parque Central, Edificio San Martín, Piso 16, Apto. 16-G|Caracas, D.C|1|58-212/ 573.05.93 |58-212/ 573.05.93|58-212/ 573.05.93 ||www.fundabitat.org.ve|fundabitat@gmail.com|||124|FUNDABITAT - Fundación Venezolana para la Preservación del Hábitat, Promoción y Defensa de las Culturas|Arq. Ruby DE VALENCIA|Presidenta |Parque Central, Edificio San Martín, Piso 16, Apto. 16-G|Caracas, D.C.|Venezuela|58-212/ 573.05.93 ||58-212/ 573.05.93 ||fundabitat@gmail.com|www.fundabitat.org.ve|||Ruby DE VALENCIA|Arquitecto|Parque Central, Edificio San Martín, Piso 16, Apto. 16-G|Caracas, D.C.|Venezuela|58-212/ 573.05.93 ||58-212/ 573.05.93 ||fundabitat@gmail.com|www.fundabitat.org.ve|||True|True|True|True|True|True|True|False|True|True|True|True|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|994
VE124I-II-IIIP0IT00|Tecnologías Apropiadas y Apropiables de la Amazonia. Las experiencias amazónicas como base para la creación de la Red de Tecnologías Apropiadas y Apropiables de la Amazonia.|FUNDABITAT -Fundación Venezolana para la Preservación del Hábitat, Promoción y Defensa de las Culturas |Arq. Ruby De Valencia|Presidenta|Edf. San Martin, Pº 16, Apto 16-G, Parque Central|Caracas|1|58/212/5730593||58/212/5730593||www.fundabitat.org.ve|fundabitat@gmail.com|||124|FUNDABITAT -Fundación Venezolana para la Preservación del Hábitat, Promoción y Defensa de las Culturas |Arq. Ruby De Valencia|Presidenta|Edf. San Martin, Pº 16, Apto 16-G, Parque Central|Caracas|Venezuela|58/212/5730593||58/212/5730593||fundabitat@gmail.com|www.fundabitat.org.ve|||Ruby De Valencia|Arquitecto Paisajista|Edf. San Martin, Pº 16, Apto 16-G, Parque Central|Caracas|Venezuela|58/212/5730593||58/212/5730593||fundabitat@gmail.com|www.fundabitat.org.ve|||True|True|True|True|True|True|True|True|True|True|True|True|True|True|False|True|True|True|True|True|True|True|True|True|False|False|False|1233
VE124IP02T00|15.000 AÑOS DE VIVIENDA INDIGENA EN VENEZUELA |FUNDABITAT -Fundación Venezolana para la Preservación del Hábitat, Promoción y Defensa de las Culturas-|Arq. Ruby DE VALENCIA|Presidenta |Edif. San Martín, P. 16, Apto. 16-G, Parque Central|Caracas, D.F.|1|58-212/  573.05.93|58-212/ 573.05.93|58-212/  573.05.93||www.fundabitat.org.ve|fundabitat@gmail.com|||124|FUNDABITAT -Fundación Venezolana para la Preservación del Hábitat, Promoción y Defensa de las Culturas-|Arq. Ruby DE VALENCIA|Presidenta|Edif. San Martín, P. 16, Apto. 16-G, Parque Central|Caracas, D.C.|Venezuela|58-212/ 573.05.93||58-212/  573.05.93||fundabitat@gmail.com|www.fundabitat.org.ve|||Ruby De Valencia|Arquitecto|Edif. San Martín, P. 16, Apto. 16-G, Parque Central|Caracas, D.C.|Venezuela|58-212/  573.05.93||58-212/  573.05.93||fundabitat@gmail.com|www.fundabitat.org.ve|||True|True|True|True|True|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|996
VE125IP01T00|PROYECTO SARAO - SISTEMA DE ALDEAS RURALES AUTO ORGANIZADAS -|Facultad de Arquitectura y Urbanismo de la -FAU- de la Universidad Central  de Venezuela -UCV-|Arq. Enrique VILA (conjuntamente con  Raúl Sánchez, Ricardo Parra y  J. Tulián).|Arq. Profesor de la Facultad de Arquitectura y Ur|Ciudad Universitaria - Universidad Central de Venezuela|Caracas, D.F.|1|||||||||125|Facultad de Arquitectura y Urbanismo de la -FAU- de la Universidad Central  de Venezuela -UCV-|Arq. Enrique VILA (conjuntamente con  Raúl Sánchez, Ricardo Parra y  J. Tulián)|Arq. Profesor de la Facultad de Arquitectura y Urbanismo de la FAU-UCV|Ciudad Universitaria - Universidad Central de Venezuela|Caracas, D.F.|Venezuela|||||||||Enrique VILA |Arquitecto|Ciudad Universitaria - Universidad Central de Venezuela|Caracas|Venezuela|||||||||True|False|True|False|False|True|False|False|False|False|False|False|False|True|True|False|False|False|False|False|False|False|False|False|False|False|False|1235
